evolution$generation,evolution$evaluated,firmSizeScaling,crossOverProba,crossOverShare,mutationProba,mutationAmplitude,currentProductShare,interactionProba,distanceDecay,averageFitness,diversity,evolution$samples,interactionProba,crossOverProba,crossOverShare,interactionIntensity,fitnessEntropy,mutationAmplitude,distanceDecay,averageFitness,firmSizeScaling,bestFitness,largestFirmSize,diversity,fitnessDiff,timeSteps,mutationProba,firmsNumber,replication,currentProductShare,genomeSize
100,100,0.8850000738941316,0.633503511038719,0.35073144176148374,0.025610071530151934,2.4262809909743916,0.5389849456600222,5.036650312041965E-5,66.70149356166137,-474.49407424395116,-0.23126793535815288,2,"[5.036650312041965E-5,5.036650312041965E-5]","[0.633503511038719,0.633503511038719]","[0.35073144176148374,0.35073144176148374]","[4.686635042856505E-7,4.5884856178752187E-7]","[0.11097106171520923,0.11110335392026446]","[2.4262809909743916,2.4262809909743916]","[66.70149356166137,66.70149356166137]","[-491.5737588309426,-457.4143896569597]","[0.8850000738941316,0.8850000738941316]","[513.1445565627885,464.3405190895292]","[100,100]","[-0.18853318595371424,-0.2740026847625915]","[0.22946564505390507,0.05324054639627329]","[100,100]","[0.025610071530151934,0.025610071530151934]","[10,10]","[7631987583284456995,-7947462082796474085]","[0.5389849456600222,0.5389849456600222]","[10,10]"
100,100,0.8850000738941314,0.6335034721339423,0.35073144176148374,0.025610071530151938,2.426280290202035,0.5389849456600222,5.036648515928257E-5,66.70149356166135,-480.69809424335847,-0.1502521812163264,2,"[5.036648515928257E-5,5.036648515928257E-5]","[0.6335034721339423,0.6335034721339423]","[0.35073144176148374,0.35073144176148374]","[5.25099423649891E-7,4.6375603303658603E-7]","[0.11110700720942489,0.11110866107363992]","[2.426280290202035,2.426280290202035]","[66.70149356166135,66.70149356166135]","[-471.3137231601702,-490.0824653265467]","[0.8850000738941314,0.8850000738941314]","[475.7548477270134,496.0783262513753]","[100,100]","[-0.13303086835510522,-0.1674734940775476]","[0.041107565279808335,0.02645129570732151]","[100,100]","[0.025610071530151938,0.025610071530151938]","[10,10]","[-3218798906476285495,5589998837992406793]","[0.5389849456600222,0.5389849456600222]","[10,10]"
100,100,0.7569167593012961,0.27533343946942745,0.5407628080315364,0.19589320048174563,3.6131400923940933,0.5436952654788776,4.435294538132981E-5,75.1691636664258,-202.77770846825325,-0.1065307391684767,3,"[4.435294538132981E-5,4.435294538132981E-5,4.435294538132981E-5]","[0.27533343946942745,0.27533343946942745,0.27533343946942745]","[0.5407628080315364,0.5407628080315364,0.5407628080315364]","[4.583880547398919E-7,4.050871181422301E-7,3.6599976463727796E-7]","[0.1001440710793629,0.10174715337546578,0.10372548324666413]","[3.6131400923940933,3.6131400923940933,3.6131400923940933]","[75.1691636664258,75.1691636664258,75.1691636664258]","[-186.75518125938092,-202.77770846825325,-303.7139056734965]","[0.7569167593012961,0.7569167593012961,0.7569167593012961]","[432.919689243597,378.39864607045814,449.27501458150914]","[100,100,100]","[-0.12484713186038567,-0.1065307391684767,-0.10309683318698107]","[1.2961055190989514,0.9114566329370508,0.9205934750459736]","[100,100,100]","[0.19589320048174563,0.19589320048174563,0.19589320048174563]","[10,10,10]","[3428640001360245772,1310653429512547695,8110525867501076232]","[0.5436952654788776,0.5436952654788776,0.5436952654788776]","[10,10,10]"
100,100,0.8819095741668791,0.716219479439599,0.3552470730802308,0.06168972135769845,2.3404291544665363,0.5387660607996845,4.9689085144105035E-5,65.44083200874823,-466.31933609791736,-0.2717939940149789,2,"[4.9689085144105035E-5,4.9689085144105035E-5]","[0.716219479439599,0.716219479439599]","[0.3552470730802308,0.3552470730802308]","[5.238446354389017E-7,4.799878752626216E-7]","[0.1110786880112283,0.11107540179190376]","[2.3404291544665363,2.3404291544665363]","[65.44083200874823,65.44083200874823]","[-479.549926112187,-453.0887460836477]","[0.8819095741668791,0.8819095741668791]","[500.4140360148076,477.3615564411396]","[100,100]","[-0.24533388469479525,-0.29825410333516256]","[0.10833879639745475,0.10956664410480153]","[100,100]","[0.06168972135769845,0.06168972135769845]","[10,10]","[1952062439872081393,-5853928156803095116]","[0.5387660607996845,0.5387660607996845]","[10,10]"
100,100,0.6034730060019887,0.6391409859151779,0.36877633631551016,0.024242573239656694,2.685224884637416,0.43428019751310865,5.0226261051983094E-5,65.49309663637406,-493.35259026275514,-0.2114429726170881,1,"[5.0226261051983094E-5]","[0.6391409859151779]","[0.36877633631551016]","[5.149692931922999E-7]","[0.11111064963096208]","[2.685224884637416]","[65.49309663637406]","[-493.35259026275514]","[0.6034730060019887]","[495.0023677543667]","[100]","[-0.2114429726170881]","[0.011341440470620408]","[100]","[0.024242573239656694]","[10]","[6450354133273620200]","[0.43428019751310865]","[10]"
100,100,0.9479331733319478,0.6083655817849138,0.34720147885274966,0.011519777815612121,2.476675308940794,0.5369181850364005,4.9165153236436114E-5,70.04781658899827,-465.75912650743726,-0.3036692398441408,1,"[4.9165153236436114E-5]","[0.6083655817849138]","[0.34720147885274966]","[4.661089147491232E-7]","[0.11109697306096293]","[2.476675308940794]","[70.04781658899827]","[-465.75912650743726]","[0.9479331733319478]","[479.37834607690576]","[100]","[-0.3036692398441408]","[0.07798554803503806]","[100]","[0.011519777815612121]","[10]","[-1238378818687292803]","[0.5369181850364005]","[10]"
100,100,0.1,0.5024346513566976,0.8766307461286473,0.0,2.4468591803382935,0.5455987205267512,5.053987990162766E-5,0.1,-109.28245899453962,-0.46351287065379926,1,"[5.053987990162766E-5]","[0.5024346513566976]","[0.8766307461286473]","[0.0]","[0.09647213953309816]","[2.4468591803382935]","[0.1]","[-109.28245899453962]","[0.1]","[277.89707330041495]","[100]","[-0.46351287065379926]","[0.9549486234189069]","[100]","[0.0]","[10]","[5886994007792923670]","[0.5455987205267512]","[10]"
100,100,0.6322918413003376,0.6654418739672086,0.36739870344843645,0.028387345488599655,2.6518502107796564,0.4456807174382674,5.02506754770897E-5,65.48577035822562,-518.2501706867719,-0.12564584799705733,1,"[5.02506754770897E-5]","[0.6654418739672086]","[0.36739870344843645]","[4.638612432642256E-7]","[0.11111077587290488]","[2.6518502107796564]","[65.48577035822562]","[-518.2501706867719]","[0.6322918413003376]","[519.2248379144207]","[100]","[-0.12564584799705733]","[0.011812480499445742]","[100]","[0.028387345488599655]","[10]","[314940388642405725]","[0.4456807174382674]","[10]"
100,100,0.891409153920575,0.6412130036044638,0.34886358941996637,0.02598120984305499,2.4276766237340883,0.5308457949486772,5.035039041450488E-5,66.70208530294563,-496.7931355425156,-0.17720039128496834,1,"[5.035039041450488E-5]","[0.6412130036044638]","[0.34886358941996637]","[4.858396536573759E-7]","[0.1111046353470584]","[2.4276766237340883]","[66.70208530294563]","[-496.7931355425156]","[0.891409153920575]","[503.3213362968984]","[100]","[-0.17720039128496834]","[0.047861446258571645]","[100]","[0.02598120984305499]","[10]","[999410524392798852]","[0.5308457949486772]","[10]"
100,100,0.621645278303216,0.6106546383916064,0.366148172514427,0.012253113129366156,3.069811113562509,0.40209479030275724,5.008899621522508E-5,65.51959120720028,-510.6948416001674,-0.16804261750580438,1,"[5.008899621522508E-5]","[0.6106546383916064]","[0.366148172514427]","[4.834983684788794E-7]","[0.11111102967025323]","[3.069811113562509]","[65.51959120720028]","[-510.6948416001674]","[0.621645278303216]","[511.6093338086362]","[100]","[-0.16804261750580438]","[0.006243750248751671]","[100]","[0.012253113129366156]","[10]","[-1869116576136022268]","[0.40209479030275724]","[10]"
