evolution$generation,evolution$evaluated,firmSizeScaling,crossOverProba,crossOverShare,mutationProba,mutationAmplitude,currentProductShare,interactionProba,distanceDecay,averageFitness,diversity,evolution$samples,interactionProba,crossOverProba,crossOverShare,interactionIntensity,fitnessEntropy,mutationAmplitude,distanceDecay,averageFitness,firmSizeScaling,bestFitness,largestFirmSize,diversity,fitnessDiff,timeSteps,mutationProba,firmsNumber,replication,currentProductShare,genomeSize
2400,2400,0.9027141958246883,0.6895894916064734,0.39302022149682847,0.03424309098721011,1.4629473218952866,0.521902735874402,5.0367806663970105E-5,63.638198201896245,-434.9552750546915,-0.48763131750801525,1,"[5.0367806663970105E-5]","[0.6895894916064734]","[0.39302022149682847]","[5.058373812629135E-7]","[0.11106204918446418]","[1.4629473218952866]","[63.638198201896245]","[-434.9552750546915]","[0.9027141958246883]","[459.06345202376633]","[100]","[-0.48763131750801525]","[0.10758256637847936]","[100]","[0.03424309098721011]","[10]","[8351211764963262414]","[0.521902735874402]","[10]"
2400,2400,0.7667719594694485,0.26734453012697224,0.5469008914340292,0.18205795777244468,3.666492019332871,0.5599049963684178,4.4380194342237146E-5,75.28010958922538,-299.03353561268756,-0.12884724493233937,11,"[4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5]","[0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224]","[0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292]","[4.152706788490423E-7,4.2629556412822057E-7,4.979573184428783E-7,4.2445808324835743E-7,4.1343319796917925E-7,4.0792075532958994E-7,5.255195316408239E-7,4.373204494073986E-7,4.483453346865767E-7,4.318080067678096E-7,4.281330450080835E-7]","[0.10741054045653661,0.10862519900453546,0.10925850843459994,0.10353350864174994,0.1103425779953172,0.10774727145239502,0.1103067690044323,0.10438782718979639,0.1084162019220649,0.10479270937144922,0.10691273930154944]","[3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871]","[75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538]","[-290.4955740653075,-301.77205575517496,-299.03353561268756,-199.59607290749577,-354.1351672939393,-252.17803212694454,-362.9973932546802,-239.87523128486868,-278.57395641015006,-325.6079003884727,-325.17143781634104]","[0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485]","[417.06049948364046,395.6166377085314,403.6573885815734,362.5333274272876,471.6606104867502,391.5707039253681,450.89499109114666,363.5439296490972,402.0608952297998,464.60592672994846,448.4741239483702]","[100,100,100,100,100,100,100,100,100,100,100]","[-0.12884724493233937,-0.1269269707685764,-0.10254791730257186,-0.11362671170880506,-0.16335851123513576,-0.08611088519803266,-0.16087195246263494,-0.1187170586626777,-0.13251728569668036,-0.15123104166676019,-0.190567045306656]","[0.7320720723588137,0.6878356918023242,0.589679743985519,1.3790105857280825,0.4534306027520569,0.6573803210030037,0.47063230998187255,1.30244552569155,0.7157557535599627,1.3172320368512087,0.8791088003193094]","[100,100,100,100,100,100,100,100,100,100,100]","[0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468]","[10,10,10,10,10,10,10,10,10,10,10]","[1841390928237244888,-1134064512058836460,-6586837085092760040,5038381072617585627,3452657235158970718,7848105053841171450,-6336422892542089631,-3876261407975752502,-8139316775462521383,7608570130264303217,-426315479778641391]","[0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178]","[10,10,10,10,10,10,10,10,10,10,10]"
2400,2400,0.4611324759386496,0.532467653483926,0.2423799185575193,0.05062799920933455,3.0808807992289227,0.393192699758737,5.104428791059847E-5,65.47096581868493,-564.2083089445325,-0.32202569557639116,1,"[5.104428791059847E-5]","[0.532467653483926]","[0.2423799185575193]","[3.8937292389396536E-7]","[0.11110765148599387]","[3.0808807992289227]","[65.47096581868493]","[-564.2083089445325]","[0.4611324759386496]","[572.4682218515028]","[100]","[-0.32202569557639116]","[0.03985645680777244]","[100]","[0.05062799920933455]","[10]","[8831622081606073860]","[0.393192699758737]","[10]"
2400,2400,0.8509882135146503,0.6593128174886996,0.28886133803226144,0.00897738914476266,0.014785962546302114,0.4307683050197956,4.80785594639751E-5,0.2350376568649945,-124.65262733211878,-0.44122522655591434,5,"[4.80785594639751E-5,4.80785594639751E-5,4.80785594639751E-5,4.80785594639751E-5,4.80785594639751E-5]","[0.6593128174886996,0.6593128174886996,0.6593128174886996,0.6593128174886996,0.6593128174886996]","[0.28886133803226144,0.28886133803226144,0.28886133803226144,0.28886133803226144,0.28886133803226144]","[0.0,0.0,0.0,0.0,0.0]","[0.0983393616526676,0.10151973741059976,0.09571491503884484,0.1026701657466678,0.0960233310015718]","[0.014785962546302114,0.014785962546302114,0.014785962546302114,0.014785962546302114,0.014785962546302114]","[0.2350376568649945,0.2350376568649945,0.2350376568649945,0.2350376568649945,0.2350376568649945]","[-124.65262733211878,-86.75355881510171,-143.4267689078402,-127.63933724484839,-73.33368554333589]","[0.8509882135146503,0.8509882135146503,0.8509882135146503,0.8509882135146503,0.8509882135146503]","[292.55352706654867,290.3104382196491,339.9697102671518,362.2455172622589,194.4362220810571]","[100,100,100,100,100]","[-0.44432256909275997,-0.3503079212627226,-0.4323016851967034,-0.44122522655591434,-0.4612752229118707]","[1.0916023993712267,1.6906639403972712,0.9979306542565447,1.6646201862175136,1.2693523752669829]","[100,100,100,100,100]","[0.00897738914476266,0.00897738914476266,0.00897738914476266,0.00897738914476266,0.00897738914476266]","[10,10,10,10,10]","[-1784404642947680697,3174908265761841904,7307041637271057478,-4255401945310153957,7163247099890612162]","[0.4307683050197956,0.4307683050197956,0.4307683050197956,0.4307683050197956,0.4307683050197956]","[10,10,10,10,10]"
2400,2400,0.1,0.4822715257209974,0.8520832638562021,0.0,2.413659077711325,0.5434129456767554,5.3900064126289215E-5,0.6673773051867522,-106.70616011387145,-0.45837591646528686,4,"[5.3900064126289215E-5,5.3900064126289215E-5,5.3900064126289215E-5,5.3900064126289215E-5]","[0.4822715257209974,0.4822715257209974,0.4822715257209974,0.4822715257209974]","[0.8520832638562021,0.8520832638562021,0.8520832638562021,0.8520832638562021]","[0.0,0.0,2.088614224700583E-10,0.0]","[0.10069442789301769,0.10769606666735637,0.09444409525790162,0.1020174636433429]","[2.413659077711325,2.413659077711325,2.413659077711325,2.413659077711325]","[0.6673773051867522,0.6673773051867522,0.6673773051867522,0.6673773051867522]","[-114.15231458627285,-159.2788184773505,-99.26000564147006,-89.56641486825532]","[0.1,0.1,0.1,0.1]","[222.86662240397123,233.7841960320059,281.6252023371462,187.3314116135072]","[100,100,100,100]","[-0.46862628865083616,-0.39970523069044706,-0.4513746841716642,-0.46537714875890945]","[1.2424081206399467,0.7209882204949574,0.9982819667033169,1.3293132544840691]","[100,100,100,100]","[0.0,0.0,0.0,0.0]","[10,10,10,10]","[6231556852570730402,-327886248359384349,-6106807158228700020,-2415210556406909933]","[0.5434129456767554,0.5434129456767554,0.5434129456767554,0.5434129456767554]","[10,10,10,10]"
2400,2400,1.2654661309534434,0.0,0.054773141155463986,0.07026735202465058,1.4829040979718735,0.44119626451509353,6.972742664513135E-5,82.90258739795657,-235.29815886540644,-0.423129151200316,5,"[6.972742664513135E-5,6.972742664513135E-5,6.972742664513135E-5,6.972742664513135E-5,6.972742664513135E-5]","[0.0,0.0,0.0,0.0,0.0]","[0.054773141155463986,0.054773141155463986,0.054773141155463986,0.054773141155463986,0.054773141155463986]","[8.11315285305833E-7,9.361330215067303E-7,6.968990271216775E-7,8.165160243142039E-7,9.153300654732474E-7]","[0.10475603183805662,0.10703312121997412,0.10331004047829435,0.10688205707601303,0.10475351766866352]","[1.4829040979718735,1.4829040979718735,1.4829040979718735,1.4829040979718735,1.4829040979718735]","[82.90258739795657,82.90258739795657,82.90258739795657,82.90258739795657,82.90258739795657]","[-235.29815886540644,-242.98384294646746,-219.69863224890977,-257.24570825640865,-232.4168772255889]","[1.2654661309534434,1.2654661309534434,1.2654661309534434,1.2654661309534434,1.2654661309534434]","[353.44223926261077,396.00190377111085,370.50607868423094,370.3065860578965,420.5763468797622]","[100,100,100,100,100]","[-0.423129151200316,-0.4285353165407943,-0.40823447821613923,-0.46673289062190937,-0.4212298750003516]","[0.9329521986927061,0.7540860407654432,1.0406712258446107,0.8124220206754359,0.8472879806180141]","[100,100,100,100,100]","[0.07026735202465058,0.07026735202465058,0.07026735202465058,0.07026735202465058,0.07026735202465058]","[10,10,10,10,10]","[-3021788178455385180,-7215480272587245736,-345704504687451606,7593284036313923543,4217557843310427737]","[0.44119626451509353,0.44119626451509353,0.44119626451509353,0.44119626451509353,0.44119626451509353]","[10,10,10,10,10]"
2400,2400,0.49375491391851556,0.7504825990793468,0.5398250838240951,1.0,0.0,0.734474127213356,6.705119361332323E-5,0.1,-50.48721647643565,-0.4500389313946884,7,"[6.705119361332323E-5,6.705119361332323E-5,6.705119361332323E-5,6.705119361332323E-5,6.705119361332323E-5,6.705119361332323E-5,6.705119361332323E-5]","[0.7504825990793468,0.7504825990793468,0.7504825990793468,0.7504825990793468,0.7504825990793468,0.7504825990793468,0.7504825990793468]","[0.5398250838240951,0.5398250838240951,0.5398250838240951,0.5398250838240951,0.5398250838240951,0.5398250838240951,0.5398250838240951]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.09703418588166128,0.09732126668262857,0.09313232338351832,0.09846746946736443,0.1034731639748627,0.10034080863886957,0.10111471443750081]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.1,0.1,0.1,0.1,0.1,0.1,0.1]","[-33.71076779776711,-48.88587259282784,-66.03688894763641,26.98538453064205,-50.48721647643565,-65.4274765182498,-77.1529755488781]","[0.49375491391851556,0.49375491391851556,0.49375491391851556,0.49375491391851556,0.49375491391851556,0.49375491391851556,0.49375491391851556]","[220.63894098164502,197.0262184646307,276.6759678407815,28.13638697911794,107.56365100751661,171.17938061559585,294.1320238429421]","[100,100,100,100,100,100,100]","[-0.45717386487927375,-0.46258444895108974,-0.46109168281139257,-0.4500389313946884,-0.43139200980006726,-0.4420332848882578,-0.4462246846058822]","[1.3841919568185346,1.7328074074063995,1.1388767615692175,5.0658106898993385,1.4145211924870116,0.8891246711575636,1.3553133583177703]","[100,100,100,100,100,100,100]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[10,10,10,10,10,10,10]","[5470826533171671954,7654370181974372439,6444315195477998875,-6243291593622642144,8723877391945218945,-5570448949928904509,-4256192340434145058]","[0.734474127213356,0.734474127213356,0.734474127213356,0.734474127213356,0.734474127213356,0.734474127213356,0.734474127213356]","[10,10,10,10,10,10,10]"
2400,2400,0.24607094689660447,0.5855647518967723,0.7180011682040108,0.0025102544354672638,1.64108218662371,0.6241003505527856,5.820220593035887E-5,0.28494475353042337,-315.75881164015493,-0.46565951636086617,3,"[5.820220593035887E-5,5.820220593035887E-5,5.820220593035887E-5]","[0.5855647518967723,0.5855647518967723,0.5855647518967723]","[0.7180011682040108,0.7180011682040108,0.7180011682040108]","[0.0,0.0,0.0]","[0.10984320909950862,0.1077768756848201,0.11002569074071239]","[1.64108218662371,1.64108218662371,1.64108218662371]","[0.28494475353042337,0.28494475353042337,0.28494475353042337]","[-316.0014225174647,-255.522230019675,-315.75881164015493]","[0.24607094689660447,0.24607094689660447,0.24607094689660447]","[406.2984534700615,328.33621186337484,416.95984607650894]","[100,100,100]","[-0.46565951636086617,-0.4207229479819302,-0.47315397175699153]","[0.4306512472312069,0.8655136927580526,0.48899042833909984]","[100,100,100]","[0.0025102544354672638,0.0025102544354672638,0.0025102544354672638]","[10,10,10]","[-3493878253863981332,1500475501557823688,-266976379364329892]","[0.6241003505527856,0.6241003505527856,0.6241003505527856]","[10,10,10]"
2400,2400,1.219317529760768,0.589509983731647,0.32507016684377793,0.001017862363387955,0.22178957210785477,0.5307539386026596,4.463047758946697E-5,32.655909702158226,-202.89753544787393,-0.41977397961410445,6,"[4.463047758946697E-5,4.463047758946697E-5,4.463047758946697E-5,4.463047758946697E-5,4.463047758946697E-5,4.463047758946697E-5]","[0.589509983731647,0.589509983731647,0.589509983731647,0.589509983731647,0.589509983731647,0.589509983731647]","[0.32507016684377793,0.32507016684377793,0.32507016684377793,0.32507016684377793,0.32507016684377793,0.32507016684377793]","[1.452904211681635E-7,1.7434850540179622E-7,2.4699371598587805E-7,3.196389265699597E-7,2.082496036743677E-7,2.0824960367436776E-7]","[0.09652835924137307,0.099697143936147,0.10437020374502377,0.10804591266495585,0.10038171491013008,0.09848566995031965]","[0.22178957210785477,0.22178957210785477,0.22178957210785477,0.22178957210785477,0.22178957210785477,0.22178957210785477]","[32.655909702158226,32.655909702158226,32.655909702158226,32.655909702158226,32.655909702158226,32.655909702158226]","[-142.26265210727013,-158.9424297472604,-217.63852209469178,-248.79204726036303,-200.09845165698442,-205.69661923876345]","[1.219317529760768,1.219317529760768,1.219317529760768,1.219317529760768,1.219317529760768,1.219317529760768]","[428.68818559928695,362.0620921600978,371.7321272743703,365.7018841484918,484.5008292061874,392.50628850638185]","[100,100,100,100,100,100]","[-0.4503585751668705,-0.4667709937338984,-0.3643225725163321,-0.36716118757394023,-0.42647172791295235,-0.4130762313152565]","[1.397298996449724,1.2480678461311348,0.9625191256950897,0.7735267544968252,1.6707331680909647,1.228404271708534]","[100,100,100,100,100,100]","[0.001017862363387955,0.001017862363387955,0.001017862363387955,0.001017862363387955,0.001017862363387955,0.001017862363387955]","[10,10,10,10,10,10]","[-3837626953231978590,-4465624459671193715,8151164093151853076,685103784038150360,3201496020004812051,-5317746867785455757]","[0.5307539386026596,0.5307539386026596,0.5307539386026596,0.5307539386026596,0.5307539386026596,0.5307539386026596]","[10,10,10,10,10,10]"
2400,2400,0.8057874277525534,0.8417159746869723,0.4183119734127119,0.022896269112387,0.4057543403444839,0.21976213293281394,4.5732637643238586E-5,2.9219146654095596,-289.20427384763514,-0.45067320330827554,4,"[4.5732637643238586E-5,4.5732637643238586E-5,4.5732637643238586E-5,4.5732637643238586E-5]","[0.8417159746869723,0.8417159746869723,0.8417159746869723,0.8417159746869723]","[0.4183119734127119,0.4183119734127119,0.4183119734127119,0.4183119734127119]","[4.042793012551373E-9,6.06418951882706E-9,0.0,4.042793012551373E-9]","[0.11007783977312748,0.10968742406467957,0.10943606807858865,0.10851740831137524]","[0.4057543403444839,0.4057543403444839,0.4057543403444839,0.4057543403444839]","[2.9219146654095596,2.9219146654095596,2.9219146654095596,2.9219146654095596]","[-291.0830986202575,-282.6440457868938,-302.86503685540237,-287.32544907501284]","[0.8057874277525534,0.8057874277525534,0.8057874277525534,0.8057874277525534]","[393.1738244917597,377.9417802642396,427.9610505007899,400.39137902697183]","[100,100,100,100]","[-0.45644222904306625,-0.4449041775734849,-0.4275634124928943,-0.46282319527423205]","[0.5560462215578009,0.5456277219462802,0.6316144657329082,0.7261900599659071]","[100,100,100,100]","[0.022896269112387,0.022896269112387,0.022896269112387,0.022896269112387]","[10,10,10,10]","[-8895600755890181135,-5873632260340274061,-2887182886272483885,330199632788797956]","[0.21976213293281394,0.21976213293281394,0.21976213293281394,0.21976213293281394]","[10,10,10,10]"
