evolution$generation,evolution$evaluated,firmSizeScaling,crossOverProba,crossOverShare,mutationProba,mutationAmplitude,currentProductShare,interactionProba,distanceDecay,averageFitness,diversity,evolution$samples,interactionProba,crossOverProba,crossOverShare,interactionIntensity,fitnessEntropy,mutationAmplitude,distanceDecay,averageFitness,firmSizeScaling,bestFitness,largestFirmSize,diversity,fitnessDiff,timeSteps,mutationProba,firmsNumber,replication,currentProductShare,genomeSize
1300,1300,2.0,0.33111607051128455,0.08679102807939988,0.1550309866598347,2.2728983951390562,0.4224164838165603,6.12246871605499E-5,93.51149212462362,1569.2230287669925,-0.09792484806064182,7,"[6.12246871605499E-5,6.12246871605499E-5,6.12246871605499E-5,6.12246871605499E-5,6.12246871605499E-5,6.12246871605499E-5,6.12246871605499E-5]","[0.33111607051128455,0.33111607051128455,0.33111607051128455,0.33111607051128455,0.33111607051128455,0.33111607051128455,0.33111607051128455]","[0.08679102807939988,0.08679102807939988,0.08679102807939988,0.08679102807939988,0.08679102807939988,0.08679102807939988,0.08679102807939988]","[6.413507800291432E-7,7.635128333680271E-7,7.177020633659459E-7,9.31485656708993E-7,1.0536477100478777E-6,7.787830900353878E-7,8.245938600374693E-7]","[0.0968852434711129,0.10180778675403865,0.1036244574803254,0.10384696898238259,0.10078941812081159,0.1001316247324687,0.09806899898510256]","[2.2728983951390562,2.2728983951390562,2.2728983951390562,2.2728983951390562,2.2728983951390562,2.2728983951390562,2.2728983951390562]","[93.51149212462362,93.51149212462362,93.51149212462362,93.51149212462362,93.51149212462362,93.51149212462362,93.51149212462362]","[1500.9073887323912,1542.0685131627142,1684.382579049029,1569.2230287669925,1767.909274052968,1262.7516652123877,1864.2100549313877]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[363.8299174331962,382.8109271586822,276.2796044202021,351.73695715071216,315.38340323137976,314.15010774573517,261.0513475152001]","[100,100,100,100,100,100,100]","[-0.09080171086664172,-0.09792484806064182,-0.0984074061365557,-0.1048391342976324,-0.07107038507220245,-0.11058942208335802,-0.07130906440996511]","[11.833748145412212,12.557286996161281,21.129642709786765,16.235326486917458,16.408107260443025,12.524079527683037,17.07888073250525]","[100,100,100,100,100,100,100]","[0.1550309866598347,0.1550309866598347,0.1550309866598347,0.1550309866598347,0.1550309866598347,0.1550309866598347,0.1550309866598347]","[10,10,10,10,10,10,10]","[178598038476565867,370298017464922947,-3510728355174334839,-3459006612140183017,-8674026527072508939,6612967167381650504,-7261416203435988057]","[0.4224164838165603,0.4224164838165603,0.4224164838165603,0.4224164838165603,0.4224164838165603,0.4224164838165603,0.4224164838165603]","[10,10,10,10,10,10,10]"
1300,1300,0.12328354086001957,0.6108471850804913,0.6383239122774574,0.0,1.7973765600179772,0.5532195864966858,5.9638770654046696E-5,0.3293451967873149,-166.83688249890045,-0.48178691078430647,1,"[5.9638770654046696E-5]","[0.6108471850804913]","[0.6383239122774574]","[0.0]","[0.10899658072116389]","[1.7973765600179772]","[0.3293451967873149]","[-166.83688249890045]","[0.12328354086001957]","[240.10467756925087]","[100]","[-0.48178691078430647]","[0.6134121306241562]","[100]","[0.0]","[10]","[-3652433383416746055]","[0.5532195864966858]","[10]"
1300,1300,0.47936918787462657,0.7095224929946233,0.2392874572493307,0.04294023690093464,3.2062602191605043,0.46856295582009605,4.906525052638315E-5,62.17127038470612,-556.8638020683208,-0.23312597633554688,1,"[4.906525052638315E-5]","[0.7095224929946233]","[0.2392874572493307]","[3.3636578132912194E-7]","[0.11101736195043284]","[3.2062602191605043]","[62.17127038470612]","[-556.8638020683208]","[0.47936918787462657]","[586.4656181258314]","[100]","[-0.23312597633554688]","[0.1558288499475046]","[100]","[0.04294023690093464]","[10]","[2199131786582636105]","[0.46856295582009605]","[10]"
1300,1300,1.2654661309534434,0.0,0.054773141155463986,0.07026735202465058,1.4829040979718735,0.44119626451509353,6.972742664513135E-5,82.90258739795657,-235.29815886540644,-0.423129151200316,3,"[6.972742664513135E-5,6.972742664513135E-5,6.972742664513135E-5]","[0.0,0.0,0.0]","[0.054773141155463986,0.054773141155463986,0.054773141155463986]","[8.11315285305833E-7,9.361330215067303E-7,6.968990271216775E-7]","[0.10475603183805662,0.10703312121997412,0.10331004047829435]","[1.4829040979718735,1.4829040979718735,1.4829040979718735]","[82.90258739795657,82.90258739795657,82.90258739795657]","[-235.29815886540644,-242.98384294646746,-219.69863224890977]","[1.2654661309534434,1.2654661309534434,1.2654661309534434]","[353.44223926261077,396.00190377111085,370.50607868423094]","[100,100,100]","[-0.423129151200316,-0.4285353165407943,-0.40823447821613923]","[0.9329521986927061,0.7540860407654432,1.0406712258446107]","[100,100,100]","[0.07026735202465058,0.07026735202465058,0.07026735202465058]","[10,10,10]","[-3021788178455385180,-7215480272587245736,-345704504687451606]","[0.44119626451509353,0.44119626451509353,0.44119626451509353]","[10,10,10]"
1300,1300,0.7667719594694485,0.26734453012697224,0.5469008914340292,0.18205795777244468,3.666492019332871,0.5599049963684178,4.4380194342237146E-5,75.28010958922538,-294.7645548389975,-0.12027684123869073,6,"[4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5,4.4380194342237146E-5]","[0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224,0.26734453012697224]","[0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292,0.5469008914340292]","[4.152706788490423E-7,4.2629556412822057E-7,4.979573184428783E-7,4.2445808324835743E-7,4.1343319796917925E-7,4.0792075532958994E-7]","[0.10741054045653661,0.10862519900453546,0.10925850843459994,0.10353350864174994,0.1103425779953172,0.10774727145239502]","[3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871,3.666492019332871]","[75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538,75.28010958922538]","[-290.4955740653075,-301.77205575517496,-299.03353561268756,-199.59607290749577,-354.1351672939393,-252.17803212694454]","[0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485,0.7667719594694485]","[417.06049948364046,395.6166377085314,403.6573885815734,362.5333274272876,471.6606104867502,391.5707039253681]","[100,100,100,100,100,100]","[-0.12884724493233937,-0.1269269707685764,-0.10254791730257186,-0.11362671170880506,-0.16335851123513576,-0.08611088519803266]","[0.7320720723588137,0.6878356918023242,0.589679743985519,1.3790105857280825,0.4534306027520569,0.6573803210030037]","[100,100,100,100,100,100]","[0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468,0.18205795777244468]","[10,10,10,10,10,10]","[1841390928237244888,-1134064512058836460,-6586837085092760040,5038381072617585627,3452657235158970718,7848105053841171450]","[0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178,0.5599049963684178]","[10,10,10,10,10,10]"
1300,1300,0.8509882135146503,0.6593128174886996,0.28886133803226144,0.00897738914476266,0.014785962546302114,0.4307683050197956,4.80785594639751E-5,0.2350376568649945,-126.1459822884836,-0.4367634558763089,4,"[4.80785594639751E-5,4.80785594639751E-5,4.80785594639751E-5,4.80785594639751E-5]","[0.6593128174886996,0.6593128174886996,0.6593128174886996,0.6593128174886996]","[0.28886133803226144,0.28886133803226144,0.28886133803226144,0.28886133803226144]","[0.0,0.0,0.0,0.0]","[0.0983393616526676,0.10151973741059976,0.09571491503884484,0.1026701657466678]","[0.014785962546302114,0.014785962546302114,0.014785962546302114,0.014785962546302114]","[0.2350376568649945,0.2350376568649945,0.2350376568649945,0.2350376568649945]","[-124.65262733211878,-86.75355881510171,-143.4267689078402,-127.63933724484839]","[0.8509882135146503,0.8509882135146503,0.8509882135146503,0.8509882135146503]","[292.55352706654867,290.3104382196491,339.9697102671518,362.2455172622589]","[100,100,100,100]","[-0.44432256909275997,-0.3503079212627226,-0.4323016851967034,-0.44122522655591434]","[1.0916023993712267,1.6906639403972712,0.9979306542565447,1.6646201862175136]","[100,100,100,100]","[0.00897738914476266,0.00897738914476266,0.00897738914476266,0.00897738914476266]","[10,10,10,10]","[-1784404642947680697,3174908265761841904,7307041637271057478,-4255401945310153957]","[0.4307683050197956,0.4307683050197956,0.4307683050197956,0.4307683050197956]","[10,10,10,10]"
1300,1300,0.4106529042276459,0.9663339446097938,0.592926017263757,0.9848114631091006,0.0,0.8850300120634655,6.04379883037421E-5,7.6573657082621684,-149.3417785045687,-0.3737696753852386,5,"[6.04379883037421E-5,6.04379883037421E-5,6.04379883037421E-5,6.04379883037421E-5,6.04379883037421E-5]","[0.9663339446097938,0.9663339446097938,0.9663339446097938,0.9663339446097938,0.9663339446097938]","[0.592926017263757,0.592926017263757,0.592926017263757,0.592926017263757,0.592926017263757]","[4.286463414781463E-8,2.3380709535171625E-8,7.533784183555293E-8,5.845177383792906E-9,3.117427938022883E-8]","[0.1031971555675683,0.0991371480342152,0.10869976026510632,0.08717748145682544,0.09900465981409381]","[0.0,0.0,0.0,0.0,0.0]","[7.6573657082621684,7.6573657082621684,7.6573657082621684,7.6573657082621684,7.6573657082621684]","[-172.53154340628694,-135.1541390715949,-371.0577930934861,-70.33111329178311,-149.3417785045687]","[0.4106529042276459,0.4106529042276459,0.4106529042276459,0.4106529042276459,0.4106529042276459]","[288.7013515390655,353.4612491042532,433.85936024344176,325.94864838127165,336.0118717290499]","[100,100,100,100,100]","[-0.3473588468372119,-0.4508044838420579,-0.2144845774538268,-0.4596467977275332,-0.3737696753852386]","[0.8266284050612448,1.1290050390937199,0.7712508556273562,1.3050824883654109,1.192286805029197]","[100,100,100,100,100]","[0.9848114631091006,0.9848114631091006,0.9848114631091006,0.9848114631091006,0.9848114631091006]","[10,10,10,10,10]","[-7127731147270277347,-1493255252419101104,-3557760869959358093,-3294195856608122120,5798392167151804599]","[0.8850300120634655,0.8850300120634655,0.8850300120634655,0.8850300120634655,0.8850300120634655]","[10,10,10,10,10]"
1300,1300,0.5269219493842168,0.5193650564639957,0.36182186667777916,0.04549496148125419,3.158381691544594,0.38610898252365716,4.965947570099431E-5,67.39784835411446,-451.28351747020344,-0.4603140085704727,1,"[4.965947570099431E-5]","[0.5193650564639957]","[0.36182186667777916]","[3.3571381514270494E-7]","[0.11110934795054588]","[3.158381691544594]","[67.39784835411446]","[-451.28351747020344]","[0.5269219493842168]","[455.90863608927896]","[100]","[-0.4603140085704727]","[0.02390633051561774]","[100]","[0.04549496148125419]","[10]","[3685306770253131994]","[0.38610898252365716]","[10]"
1300,1300,0.1,0.5066398350052114,0.8129255503183703,0.0,2.576818519353647,0.5386322249248127,5.235832124958583E-5,0.7569785379447324,-210.54381248496537,-0.4747141685469783,1,"[5.235832124958583E-5]","[0.5066398350052114]","[0.8129255503183703]","[2.088614224700583E-10]","[0.10929852603368607]","[2.576818519353647]","[0.7569785379447324]","[-210.54381248496537]","[0.1]","[313.68780231308585]","[100]","[-0.4747141685469783]","[0.5261990121400929]","[100]","[0.0]","[10]","[2005439836447711805]","[0.5386322249248127]","[10]"
1300,1300,0.4414201099291719,0.708592515615188,0.2238436909390816,0.04881180983894619,3.208925725176077,0.4629499319711688,4.915882121694143E-5,59.22375391744562,-555.3371765908498,-0.3044010075347055,1,"[4.915882121694143E-5]","[0.708592515615188]","[0.2238436909390816]","[3.45059776640632E-7]","[0.11110958902670819]","[3.208925725176077]","[59.22375391744562]","[-555.3371765908498]","[0.4414201099291719]","[560.1461048734819]","[100]","[-0.3044010075347055]","[0.026702133611668667]","[100]","[0.04881180983894619]","[10]","[-4091506414486871254]","[0.4629499319711688]","[10]"
